relationship_id,notification_id,notification_number,target_entity,target_entity_id,target_entity_label,relationship_type,relation_context,evidence_column,evidence_value,unmatched_reference,source_file_ids,source_files,source_sheets,source_rows,confidence,review_flag
REL-NOTIFI-0001296,NOTIF-00495,,STANDARD,STD-01428,IS 6392,ACTS_ON,related_is_text,related_is_text,IS 6392 : 2020,,F034,bis_gazette_notification.csv,,1459,1.00,
REL-NOTIFI-0001297,NOTIF-00627,,STANDARD,STD-01467,IS 6913,ACTS_ON,related_is_text,related_is_text,IS 6913 : 1973,,F034,bis_gazette_notification.csv,,1460,1.00,
REL-NOTIFI-0001298,NOTIF-01116,,STANDARD,STD-01480,IS 7092,ACTS_ON,related_is_text,related_is_text,IS 7092,,F034,bis_gazette_notification.csv,,1462,1.00,
REL-NOTIFI-0001299,NOTIF-01115,,STANDARD,STD-01480,IS 7092,ACTS_ON,related_is_text,related_is_text,IS 7092,,F034,bis_gazette_notification.csv,,1463,1.00,
REL-NOTIFI-0001300,NOTIF-00775,,STANDARD,STD-01357,IS 5484,ACTS_ON,related_is_text,related_is_text,IS 5484:1997,,F034,bis_gazette_notification.csv,,1464,1.00,
REL-NOTIFI-0001301,NOTIF-01086,,STANDARD,STD-01507,IS 733,ACTS_ON,related_is_text,related_is_text,IS 733:1983,,F034,bis_gazette_notification.csv,,1465,1.00,
REL-NOTIFI-0001302,NOTIF-01085,,STANDARD,STD-01508,IS 734,ACTS_ON,related_is_text,related_is_text,IS 734:1975,,F034,bis_gazette_notification.csv,,1466,1.00,
REL-NOTIFI-0001303,NOTIF-01081,,STANDARD,STD-01510,IS 736,ACTS_ON,related_is_text,related_is_text,IS 736:1986,,F034,bis_gazette_notification.csv,,1467,1.00,
REL-NOTIFI-0001304,NOTIF-01083,,STANDARD,STD-01511,IS 737,ACTS_ON,related_is_text,related_is_text,IS 737:2008,,F034,bis_gazette_notification.csv,,1468,1.00,
REL-NOTIFI-0001305,NOTIF-01080,,STANDARD,STD-01515,IS 739,ACTS_ON,related_is_text,related_is_text,IS 739:1992,,F034,bis_gazette_notification.csv,,1469,1.00,
REL-NOTIFI-0001306,NOTIF-01082,,STANDARD,STD-01516,IS 740,ACTS_ON,related_is_text,related_is_text,IS 740:1977,,F034,bis_gazette_notification.csv,,1470,1.00,
REL-NOTIFI-0001307,NOTIF-01009,,STANDARD,STD-01316,IS 5082,ACTS_ON,related_is_text,related_is_text,IS 5082:1998,,F034,bis_gazette_notification.csv,,1471,1.00,
REL-NOTIFI-0001308,NOTIF-00555,,STANDARD,STD-00589,IS 16011,ACTS_ON,related_is_text,related_is_text,IS 16011:2012,,F034,bis_gazette_notification.csv,,1472,1.00,
REL-NOTIFI-0001309,NOTIF-00532,,STANDARD,STD-00817,IS 17682,ACTS_ON,related_is_text,related_is_text,IS 17682:2021,,F034,bis_gazette_notification.csv,,1473,1.00,
REL-NOTIFI-0001310,NOTIF-01084,,STANDARD,STD-00234,IS 1285,ACTS_ON,related_is_text,related_is_text,IS 1285:2002,,F034,bis_gazette_notification.csv,,1474,1.00,
REL-NOTIFI-0001311,NOTIF-01019,,STANDARD,STD-00941,IS 2067,ACTS_ON,related_is_text,related_is_text,IS 2067:1975,,F034,bis_gazette_notification.csv,,1475,1.00,
REL-NOTIFI-0001312,NOTIF-00899,,STANDARD,STD-00957,IS 21,ACTS_ON,related_is_text,related_is_text,IS 21:1992,,F034,bis_gazette_notification.csv,,1476,1.00,
REL-NOTIFI-0001313,NOTIF-00746,,STANDARD,STD-00206,IS 1254,ACTS_ON,related_is_text,related_is_text,IS 1254:2007,,F034,bis_gazette_notification.csv,,1477,1.00,
REL-NOTIFI-0001314,NOTIF-01029,,STANDARD,STD-01555,IS 7902,ACTS_ON,related_is_text,related_is_text,IS 7902:2001,,F034,bis_gazette_notification.csv,,1478,1.00,
REL-NOTIFI-0001315,NOTIF-00680,,STANDARD,STD-00990,IS 2403,ACTS_ON,related_is_text,related_is_text,IS 2403 :2014,,F034,bis_gazette_notification.csv,,1480,1.00,
REL-NOTIFI-0001316,NOTIF-01167,,STANDARD,STD-00425,IS 1475,ACTS_ON,related_is_text,related_is_text,IS 1475,,F034,bis_gazette_notification.csv,,1482,1.00,
REL-NOTIFI-0001317,NOTIF-01133,,STANDARD,STD-01346,IS 5405,ACTS_ON,related_is_text,related_is_text,IS 5405 : 2019,,F034,bis_gazette_notification.csv,,1484,1.00,
REL-NOTIFI-0001318,NOTIF-00727,,STANDARD,STD-00788,IS 17509,ACTS_ON,related_is_text,related_is_text,IS 17509 : 2021,,F034,bis_gazette_notification.csv,,1485,1.00,
REL-NOTIFI-0001319,NOTIF-00800,,STANDARD,STD-00790,IS 17514,ACTS_ON,related_is_text,related_is_text,IS 17514 : 2021,,F034,bis_gazette_notification.csv,,1486,1.00,
REL-NOTIFI-0001320,NOTIF-00700,,STANDARD,STD-00759,IS 17349,ACTS_ON,related_is_text,related_is_text,IS 17349 : 2020,,F034,bis_gazette_notification.csv,,1487,1.00,
REL-NOTIFI-0001321,NOTIF-00729,,STANDARD,STD-00760,IS 17354,ACTS_ON,related_is_text,related_is_text,IS 17354 : 2020,,F034,bis_gazette_notification.csv,,1488,1.00,
REL-NOTIFI-0001322,NOTIF-00910,,STANDARD,STD-00806,IS 17630,ACTS_ON,related_is_text,related_is_text,IS 17630 : 2021,,F034,bis_gazette_notification.csv,,1489,1.00,
REL-NOTIFI-0001323,NOTIF-00580,,STANDARD,STD-00688,IS 16718,ACTS_ON,related_is_text,related_is_text,IS 16718 : 2021,,F034,bis_gazette_notification.csv,,1491,1.00,
REL-NOTIFI-0001324,NOTIF-00586,,STANDARD,STD-00661,IS 16513,ACTS_ON,related_is_text,related_is_text,IS 16513 : 2016,,F034,bis_gazette_notification.csv,,1492,1.00,
REL-NOTIFI-0001325,NOTIF-00904,,STANDARD,STD-00626,IS 16202,ACTS_ON,related_is_text,related_is_text,IS 16202 : 2014,,F034,bis_gazette_notification.csv,,1493,1.00,
REL-NOTIFI-0001326,NOTIF-00837,,STANDARD,STD-00730,IS 17070,ACTS_ON,related_is_text,related_is_text,IS 17070 : 2019,,F034,bis_gazette_notification.csv,,1494,1.00,
REL-NOTIFI-0001327,NOTIF-00999,,STANDARD,STD-00571,IS 15907,ACTS_ON,related_is_text,related_is_text,IS 15907 : 2010,,F034,bis_gazette_notification.csv,,1495,1.00,
REL-NOTIFI-0001328,NOTIF-00908,,STANDARD,STD-00604,IS 16089,ACTS_ON,related_is_text,related_is_text,IS 16089 : 2013,,F034,bis_gazette_notification.csv,,1496,1.00,
REL-NOTIFI-0001329,NOTIF-01114,,STANDARD,STD-00624,IS 16190,ACTS_ON,related_is_text,related_is_text,IS 16190 : 2014,,F034,bis_gazette_notification.csv,,1497,1.00,
REL-NOTIFI-0001330,NOTIF-00744,,STANDARD,STD-00651,IS 16390,ACTS_ON,related_is_text,related_is_text,IS 16390 : 2015,,F034,bis_gazette_notification.csv,,1498,1.00,
REL-NOTIFI-0001331,NOTIF-00739,,STANDARD,STD-00673,IS 16627,ACTS_ON,related_is_text,related_is_text,IS 16627 : 2017,,F034,bis_gazette_notification.csv,,1499,1.00,
REL-NOTIFI-0001332,NOTIF-00581,,STANDARD,STD-00761,IS 17355,ACTS_ON,related_is_text,related_is_text,IS 17355 : 2020,,F034,bis_gazette_notification.csv,,1500,1.00,
REL-NOTIFI-0001333,NOTIF-00593,,STANDARD,STD-00762,IS 17356,ACTS_ON,related_is_text,related_is_text,IS 17356 : 2020,,F034,bis_gazette_notification.csv,,1501,1.00,
REL-NOTIFI-0001334,NOTIF-00594,,STANDARD,STD-00763,IS 17357,ACTS_ON,related_is_text,related_is_text,IS 17357 : 2020,,F034,bis_gazette_notification.csv,,1502,1.00,
REL-NOTIFI-0001335,NOTIF-00588,,STANDARD,STD-00764,IS 17358,ACTS_ON,related_is_text,related_is_text,IS 17358,,F034,bis_gazette_notification.csv,,1503,1.00,
REL-NOTIFI-0001336,NOTIF-00589,,STANDARD,STD-00764,IS 17358,ACTS_ON,related_is_text,related_is_text,IS 17358,,F034,bis_gazette_notification.csv,,1504,1.00,
REL-NOTIFI-0001337,NOTIF-00587,,STANDARD,STD-00789,IS 17513,ACTS_ON,related_is_text,related_is_text,IS 17513 : 2020,,F034,bis_gazette_notification.csv,,1505,1.00,
REL-NOTIFI-0001338,NOTIF-00905,,STANDARD,STD-00820,IS 17728,ACTS_ON,related_is_text,related_is_text,IS 17728 : 2021,,F034,bis_gazette_notification.csv,,1506,1.00,
REL-NOTIFI-0001339,NOTIF-00592,,STANDARD,STD-00821,IS 17729,ACTS_ON,related_is_text,related_is_text,IS 17729 : 2021,,F034,bis_gazette_notification.csv,,1507,1.00,
REL-NOTIFI-0001340,NOTIF-00583,,STANDARD,STD-00822,IS 17730,ACTS_ON,related_is_text,related_is_text,IS 17730,,F034,bis_gazette_notification.csv,,1508,1.00,
REL-NOTIFI-0001341,NOTIF-00582,,STANDARD,STD-00822,IS 17730,ACTS_ON,related_is_text,related_is_text,IS 17730,,F034,bis_gazette_notification.csv,,1509,1.00,
REL-NOTIFI-0001342,NOTIF-00994,,STANDARD,STD-00823,IS 17731,ACTS_ON,related_is_text,related_is_text,IS 17731 : 2021,,F034,bis_gazette_notification.csv,,1510,1.00,
REL-NOTIFI-0001343,NOTIF-01006,,STANDARD,STD-00202,IS 12444,ACTS_ON,related_is_text,related_is_text,IS 12444:2020,,F034,bis_gazette_notification.csv,,1512,1.00,
REL-NOTIFI-0001344,NOTIF-01018,,STANDARD,STD-01411,IS 613,ACTS_ON,related_is_text,related_is_text,IS 613:2000,,F034,bis_gazette_notification.csv,,1513,1.00,
REL-NOTIFI-0001345,NOTIF-01017,,STANDARD,STD-00903,IS 1897,ACTS_ON,related_is_text,related_is_text,IS 1897:2008,,F034,bis_gazette_notification.csv,,1514,1.00,
REL-NOTIFI-0001346,NOTIF-01090,,STANDARD,STD-01222,IS 4171,ACTS_ON,related_is_text,related_is_text,IS 4171:1983,,F034,bis_gazette_notification.csv,,1515,1.00,
REL-NOTIFI-0001347,NOTIF-00565,,STANDARD,STD-00503,IS 1545,ACTS_ON,related_is_text,related_is_text,IS 1545: 1994,,F034,bis_gazette_notification.csv,,1516,1.00,
REL-NOTIFI-0001348,NOTIF-01089,,STANDARD,STD-01001,IS 2501,ACTS_ON,related_is_text,related_is_text,IS 2501: 1995,,F034,bis_gazette_notification.csv,,1517,1.00,
REL-NOTIFI-0001349,NOTIF-00853,,STANDARD,STD-00432,IS 14810,ACTS_ON,related_is_text,related_is_text,IS 14810: 2000,,F034,bis_gazette_notification.csv,,1518,1.00,
REL-NOTIFI-0001350,NOTIF-00976,,STANDARD,STD-00081,IS 10773,ACTS_ON,related_is_text,related_is_text,IS 10773:1995,,F034,bis_gazette_notification.csv,,1519,1.00,
REL-NOTIFI-0001351,NOTIF-01091,,STANDARD,STD-01254,IS 4412,ACTS_ON,related_is_text,related_is_text,IS 4412:1981,,F034,bis_gazette_notification.csv,,1520,1.00,
REL-NOTIFI-0001352,NOTIF-00733,,STANDARD,STD-00341,IS 13997,ACTS_ON,related_is_text,related_is_text,IS 13997:2014,,F034,bis_gazette_notification.csv,,1522,1.00,
REL-NOTIFI-0001353,NOTIF-00735,,STANDARD,STD-00830,IS 1783,ACTS_ON,related_is_text,related_is_text,IS 1783,,F034,bis_gazette_notification.csv,,1523,1.00,
REL-NOTIFI-0001354,NOTIF-00734,,STANDARD,STD-00830,IS 1783,ACTS_ON,related_is_text,related_is_text,IS 1783,,F034,bis_gazette_notification.csv,,1524,1.00,
REL-NOTIFI-0001355,NOTIF-01145,,STANDARD,STD-01013,IS 2552,ACTS_ON,related_is_text,related_is_text,IS 2552:1989,,F034,bis_gazette_notification.csv,,1525,1.00,
REL-NOTIFI-0001356,NOTIF-00906,,STANDARD,STD-01150,IS 3575,ACTS_ON,related_is_text,related_is_text,IS 3575:1993,,F034,bis_gazette_notification.csv,,1526,1.00,
REL-NOTIFI-0001357,NOTIF-00721,,STANDARD,STD-01669,IS 916,ACTS_ON,related_is_text,related_is_text,IS 916:2000,,F034,bis_gazette_notification.csv,,1527,1.00,
REL-NOTIFI-0001358,NOTIF-01140,,STANDARD,STD-00051,IS 10325,ACTS_ON,related_is_text,related_is_text,IS 10325:2000,,F034,bis_gazette_notification.csv,,1528,1.00,
REL-NOTIFI-0001359,NOTIF-00731,,STANDARD,STD-01423,IS 6343,ACTS_ON,related_is_text,related_is_text,IS 6343:1982,,F034,bis_gazette_notification.csv,,1530,1.00,
REL-NOTIFI-0001360,NOTIF-00730,,STANDARD,STD-00449,IS 14912,ACTS_ON,related_is_text,related_is_text,IS 14912:2001,,F034,bis_gazette_notification.csv,,1531,1.00,
REL-NOTIFI-0001361,NOTIF-01171,,STANDARD,STD-01147,IS 3564,ACTS_ON,related_is_text,related_is_text,IS 3564:1995,,F034,bis_gazette_notification.csv,,1532,1.00,
REL-NOTIFI-0001362,NOTIF-00922,,STANDARD,STD-01422,IS 6315,ACTS_ON,related_is_text,related_is_text,IS 6315:1992,,F034,bis_gazette_notification.csv,,1533,1.00,
REL-NOTIFI-0001363,NOTIF-00966,,STANDARD,STD-00039,IS 1019,ACTS_ON,related_is_text,related_is_text,IS 1019:1974,,F034,bis_gazette_notification.csv,,1534,1.00,
REL-NOTIFI-0001364,NOTIF-00732,,STANDARD,STD-00944,IS 208,ACTS_ON,related_is_text,related_is_text,IS 208:2020,,F034,bis_gazette_notification.csv,,1535,1.00,
REL-NOTIFI-0001365,NOTIF-00941,,STANDARD,STD-01310,IS 4992,ACTS_ON,related_is_text,related_is_text,IS 4992:1975,,F034,bis_gazette_notification.csv,,1536,1.00,
REL-NOTIFI-0001366,NOTIF-00914,,STANDARD,STD-00816,IS 17681,ACTS_ON,related_is_text,related_is_text,IS 17681:2022,,F034,bis_gazette_notification.csv,,1538,1.00,
REL-NOTIFI-0001367,NOTIF-00864,,STANDARD,STD-01051,IS 2745,ACTS_ON,related_is_text,related_is_text,IS 2745:1983,,F034,bis_gazette_notification.csv,,1540,1.00,
REL-NOTIFI-0001368,NOTIF-00554,,STANDARD,STD-01079,IS 2925,ACTS_ON,related_is_text,related_is_text,IS 2925:1984,,F034,bis_gazette_notification.csv,,1541,1.00,
REL-NOTIFI-0001369,NOTIF-00803,,STANDARD,STD-01704,IS 9562,ACTS_ON,related_is_text,related_is_text,IS 9562:1980,,F034,bis_gazette_notification.csv,,1542,1.00,
REL-NOTIFI-0001370,NOTIF-01092,,STANDARD,STD-00975,IS 2266,ACTS_ON,related_is_text,related_is_text,IS 2266 : 2019,,F034,bis_gazette_notification.csv,,1544,1.00,
REL-NOTIFI-0001371,NOTIF-00989,,STANDARD,STD-00984,IS 2365,ACTS_ON,related_is_text,related_is_text,IS 2365 : 2018,,F034,bis_gazette_notification.csv,,1545,1.00,
REL-NOTIFI-0001372,NOTIF-00623,,STANDARD,STD-00886,IS 1855,ACTS_ON,related_is_text,related_is_text,IS 1855:2022,,F034,bis_gazette_notification.csv,,1546,1.00,
REL-NOTIFI-0001373,NOTIF-01184,,STANDARD,STD-00887,IS 1856,ACTS_ON,related_is_text,related_is_text,IS 1856:2005,,F034,bis_gazette_notification.csv,,1547,1.00,
REL-NOTIFI-0001374,NOTIF-01179,,STANDARD,STD-00963,IS 2141,ACTS_ON,related_is_text,related_is_text,IS 2141:2000,,F034,bis_gazette_notification.csv,,1548,1.00,
REL-NOTIFI-0001375,NOTIF-00547,,STANDARD,STD-01270,IS 4521,ACTS_ON,related_is_text,related_is_text,IS 4521:2001,,F034,bis_gazette_notification.csv,,1549,1.00,
REL-NOTIFI-0001376,NOTIF-00929,,STANDARD,STD-01442,IS 6590,ACTS_ON,related_is_text,related_is_text,IS 6590:1972,,F034,bis_gazette_notification.csv,,1550,1.00,
REL-NOTIFI-0001377,NOTIF-00875,,STANDARD,STD-01057,IS 278,ACTS_ON,related_is_text,related_is_text,IS 278:2009,,F034,bis_gazette_notification.csv,,1551,1.00,
REL-NOTIFI-0001378,NOTIF-00939,,STANDARD,STD-00591,IS 16014,ACTS_ON,related_is_text,related_is_text,IS 16014:2018,,F034,bis_gazette_notification.csv,,1552,1.00,
REL-NOTIFI-0001379,NOTIF-00990,,STANDARD,STD-00220,IS 1269,ACTS_ON,related_is_text,related_is_text,IS 1269,,F034,bis_gazette_notification.csv,,1554,1.00,
REL-NOTIFI-0001380,NOTIF-00991,,STANDARD,STD-00220,IS 1269,ACTS_ON,related_is_text,related_is_text,IS 1269,,F034,bis_gazette_notification.csv,,1555,1.00,
REL-NOTIFI-0001381,NOTIF-00856,,STANDARD,STD-01719,IS 9755,ACTS_ON,related_is_text,related_is_text,IS 9755 : 2021,,F034,bis_gazette_notification.csv,,1557,1.00,
REL-NOTIFI-0001382,NOTIF-00710,,STANDARD,STD-00139,IS 11652,ACTS_ON,related_is_text,related_is_text,IS 11652 : 2017,,F034,bis_gazette_notification.csv,,1558,1.00,
REL-NOTIFI-0001383,NOTIF-00712,,STANDARD,STD-00685,IS 16709,ACTS_ON,related_is_text,related_is_text,IS 16709 : 2017,,F034,bis_gazette_notification.csv,,1559,1.00,
REL-NOTIFI-0001384,NOTIF-00709,,STANDARD,STD-00684,IS 16703,ACTS_ON,related_is_text,related_is_text,IS 16703 : 2017,,F034,bis_gazette_notification.csv,,1560,1.00,
REL-NOTIFI-0001385,NOTIF-00711,,STANDARD,STD-00772,IS 17399,ACTS_ON,related_is_text,related_is_text,IS 17399 : 2020,,F034,bis_gazette_notification.csv,,1561,1.00,
REL-NOTIFI-0001386,NOTIF-00756,,STANDARD,STD-01360,IS 550,ACTS_ON,related_is_text,related_is_text,IS 550,,F034,bis_gazette_notification.csv,,1563,1.00,
REL-NOTIFI-0001387,NOTIF-01130,,STANDARD,STD-01331,IS 5244,ACTS_ON,related_is_text,related_is_text,IS 5244 : 2020,,F034,bis_gazette_notification.csv,,1564,1.00,
REL-NOTIFI-0001388,NOTIF-01127,,STANDARD,STD-00799,IS 17566,ACTS_ON,related_is_text,related_is_text,IS 17566 : 2021,,F034,bis_gazette_notification.csv,,1565,1.00,
REL-NOTIFI-0001389,NOTIF-01152,,STANDARD,STD-00230,IS 12817,ACTS_ON,related_is_text,related_is_text,IS 12817:2020,,F034,bis_gazette_notification.csv,,1567,1.00,
REL-NOTIFI-0001390,NOTIF-01146,,STANDARD,STD-00285,IS 1341,ACTS_ON,related_is_text,related_is_text,IS 1341:2018,,F034,bis_gazette_notification.csv,,1568,1.00,
REL-NOTIFI-0001391,NOTIF-00641,,STANDARD,STD-00935,IS 205,ACTS_ON,related_is_text,related_is_text,IS 205:1992,,F034,bis_gazette_notification.csv,,1569,1.00,
REL-NOTIFI-0001392,NOTIF-00706,,STANDARD,STD-00937,IS 206,ACTS_ON,related_is_text,related_is_text,IS 206:2010,,F034,bis_gazette_notification.csv,,1570,1.00,
REL-NOTIFI-0001393,NOTIF-01065,,STANDARD,STD-01154,IS 362,ACTS_ON,related_is_text,related_is_text,IS 362:1991,,F034,bis_gazette_notification.csv,,1571,1.00,
REL-NOTIFI-0001394,NOTIF-00563,,STANDARD,STD-01178,IS 3818,ACTS_ON,related_is_text,related_is_text,IS 3818:1992,,F034,bis_gazette_notification.csv,,1572,1.00,
REL-NOTIFI-0001395,NOTIF-01147,,STANDARD,STD-01184,IS 3843,ACTS_ON,related_is_text,related_is_text,IS 3843:1995,,F034,bis_gazette_notification.csv,,1573,1.00,
REL-NOTIFI-0001396,NOTIF-00724,,STANDARD,STD-01271,IS 453,ACTS_ON,related_is_text,related_is_text,IS 453:1993,,F034,bis_gazette_notification.csv,,1574,1.00,
REL-NOTIFI-0001397,NOTIF-00599,,STANDARD,STD-00863,IS 18297,ACTS_ON,related_is_text,related_is_text,IS 18297:2023,,F034,bis_gazette_notification.csv,,1575,1.00,
REL-NOTIFI-0001398,NOTIF-01072,,STANDARD,STD-00993,IS 2414,ACTS_ON,related_is_text,related_is_text,IS 2414:2005,,F034,bis_gazette_notification.csv,,1577,1.00,
REL-NOTIFI-0001399,NOTIF-01073,,STANDARD,STD-00994,IS 2415,ACTS_ON,related_is_text,related_is_text,IS 2415 :2015,,F034,bis_gazette_notification.csv,,1578,1.00,
REL-NOTIFI-0001400,NOTIF-00847,,STANDARD,STD-01521,IS 7466,ACTS_ON,related_is_text,related_is_text,IS 7466 :1994,,F034,bis_gazette_notification.csv,,1580,1.00,
REL-NOTIFI-0001401,NOTIF-00841,,STANDARD,STD-01633,IS 878,ACTS_ON,related_is_text,related_is_text,IS 878 :2008,,F034,bis_gazette_notification.csv,,1582,1.00,
REL-NOTIFI-0001402,NOTIF-00842,,STANDARD,STD-01668,IS 915,ACTS_ON,related_is_text,related_is_text,IS 915:2012,,F034,bis_gazette_notification.csv,,1583,1.00,
REL-NOTIFI-0001403,NOTIF-00843,,STANDARD,STD-00328,IS 1381,ACTS_ON,related_is_text,related_is_text,IS 1381,,F034,bis_gazette_notification.csv,,1584,1.00,
REL-NOTIFI-0001404,NOTIF-00844,,STANDARD,STD-00108,IS 1117,ACTS_ON,related_is_text,related_is_text,IS 1117:2018,,F034,bis_gazette_notification.csv,,1585,1.00,
REL-NOTIFI-0001405,NOTIF-00568,,STANDARD,STD-01034,IS 2619,ACTS_ON,related_is_text,related_is_text,IS 2619:2018,,F034,bis_gazette_notification.csv,,1586,1.00,
REL-NOTIFI-0001406,NOTIF-00653,,STANDARD,STD-00429,IS 14772,ACTS_ON,related_is_text,related_is_text,IS 14772: 2020,,F034,bis_gazette_notification.csv,,1588,1.00,
REL-NOTIFI-0001407,NOTIF-01010,,STANDARD,STD-00450,IS 14927,ACTS_ON,related_is_text,related_is_text,IS 14927,,F034,bis_gazette_notification.csv,,1589,1.00,
REL-NOTIFI-0001408,NOTIF-00913,,STANDARD,STD-00208,IS 1258,ACTS_ON,related_is_text,related_is_text,IS 1258: 2005,,F034,bis_gazette_notification.csv,,1590,1.00,
REL-NOTIFI-0001409,NOTIF-01168,,STANDARD,STD-00548,IS 15787,ACTS_ON,related_is_text,related_is_text,IS 15787: 2008,,F034,bis_gazette_notification.csv,,1591,1.00,
REL-NOTIFI-0001410,NOTIF-00490,,STANDARD,STD-00322,IS 13774,ACTS_ON,related_is_text,related_is_text,IS 13774:2021,,F034,bis_gazette_notification.csv,,1592,1.00,
REL-NOTIFI-0001411,NOTIF-01013,,STANDARD,STD-00532,IS 15652,ACTS_ON,related_is_text,related_is_text,IS 15652:2006,,F034,bis_gazette_notification.csv,,1593,1.00,
REL-NOTIFI-0001412,NOTIF-01014,,STANDARD,STD-01544,IS 7809,ACTS_ON,related_is_text,related_is_text,IS 7809,,F034,bis_gazette_notification.csv,,1594,1.00,
REL-NOTIFI-0001413,NOTIF-00821,,STANDARD,STD-00590,IS 16012,ACTS_ON,related_is_text,related_is_text,IS 16012: 2012,,F034,bis_gazette_notification.csv,,1595,1.00,
REL-NOTIFI-0001414,NOTIF-00823,,STANDARD,STD-00814,IS 17658,ACTS_ON,related_is_text,related_is_text,IS 17658:2021,,F034,bis_gazette_notification.csv,,1597,1.00,
REL-NOTIFI-0001415,NOTIF-00826,,STANDARD,STD-00096,IS 10951,ACTS_ON,related_is_text,related_is_text,IS 10951: 2020,,F034,bis_gazette_notification.csv,,1599,1.00,
REL-NOTIFI-0001416,NOTIF-00728,,STANDARD,STD-00723,IS 17042,ACTS_ON,related_is_text,related_is_text,IS 17042,,F034,bis_gazette_notification.csv,,1601,1.00,
REL-NOTIFI-0001417,NOTIF-01005,,STANDARD,STD-01122,IS 3315,ACTS_ON,related_is_text,related_is_text,IS 3315:2019,,F034,bis_gazette_notification.csv,,1603,1.00,
REL-NOTIFI-0001418,NOTIF-01109,,STANDARD,STD-00801,IS 17570,ACTS_ON,related_is_text,related_is_text,IS 17570,,F034,bis_gazette_notification.csv,,1604,1.00,
REL-NOTIFI-0001419,NOTIF-00657,,STANDARD,STD-01089,IS 302,ACTS_ON,related_is_text,related_is_text,IS 302,,F034,bis_gazette_notification.csv,,1606,1.00,
REL-NOTIFI-0001420,NOTIF-00660,,STANDARD,STD-01089,IS 302,ACTS_ON,related_is_text,related_is_text,IS 302,,F034,bis_gazette_notification.csv,,1607,1.00,
REL-NOTIFI-0001421,NOTIF-00658,,STANDARD,STD-01089,IS 302,ACTS_ON,related_is_text,related_is_text,IS 302,,F034,bis_gazette_notification.csv,,1608,1.00,
REL-NOTIFI-0001422,NOTIF-00659,,STANDARD,STD-01089,IS 302,ACTS_ON,related_is_text,related_is_text,IS 302,,F034,bis_gazette_notification.csv,,1609,1.00,
REL-NOTIFI-0001423,NOTIF-00661,,STANDARD,STD-01089,IS 302,ACTS_ON,related_is_text,related_is_text,IS 302,,F034,bis_gazette_notification.csv,,1610,1.00,
REL-NOTIFI-0001424,NOTIF-00656,,STANDARD,STD-01089,IS 302,ACTS_ON,related_is_text,related_is_text,IS 302,,F034,bis_gazette_notification.csv,,1611,1.00,
REL-NOTIFI-0001425,NOTIF-00757,,STANDARD,STD-01282,IS 459,ACTS_ON,related_is_text,related_is_text,IS 459:1992,,F034,bis_gazette_notification.csv,,1613,1.00,
REL-NOTIFI-0001426,NOTIF-00539,,STANDARD,STD-00575,IS 1592,ACTS_ON,related_is_text,related_is_text,IS 1592:2003,,F034,bis_gazette_notification.csv,,1614,1.00,
REL-NOTIFI-0001427,NOTIF-00541,,STANDARD,STD-00954,IS 2096,ACTS_ON,related_is_text,related_is_text,IS 2096:1992,,F034,bis_gazette_notification.csv,,1615,1.00,
REL-NOTIFI-0001428,NOTIF-00542,,STANDARD,STD-00956,IS 2098,ACTS_ON,related_is_text,related_is_text,IS 2098:1997,,F034,bis_gazette_notification.csv,,1616,1.00,
REL-NOTIFI-0001429,NOTIF-01122,,STANDARD,STD-01463,IS 6908,ACTS_ON,related_is_text,related_is_text,IS 6908:1991,,F034,bis_gazette_notification.csv,,1617,1.00,
REL-NOTIFI-0001430,NOTIF-01118,,STANDARD,STD-00248,IS 13000,ACTS_ON,related_is_text,related_is_text,IS 13000:1990,,F034,bis_gazette_notification.csv,,1618,1.00,
REL-NOTIFI-0001431,NOTIF-00538,,STANDARD,STD-01640,IS 8870,ACTS_ON,related_is_text,related_is_text,IS 8870:1978,,F034,bis_gazette_notification.csv,,1619,1.00,
REL-NOTIFI-0001432,NOTIF-00540,,STANDARD,STD-01712,IS 9627,ACTS_ON,related_is_text,related_is_text,IS 9627:1980,,F034,bis_gazette_notification.csv,,1620,1.00,
REL-NOTIFI-0001433,NOTIF-01049,,STANDARD,STD-00249,IS 13008,ACTS_ON,related_is_text,related_is_text,IS 13008:1990,,F034,bis_gazette_notification.csv,,1621,1.00,
REL-NOTIFI-0001434,NOTIF-00862,,STANDARD,STD-00438,IS 14862,ACTS_ON,related_is_text,related_is_text,IS 14862:2000,,F034,bis_gazette_notification.csv,,1622,1.00,
REL-NOTIFI-0001435,NOTIF-00861,,STANDARD,STD-00439,IS 14871,ACTS_ON,related_is_text,related_is_text,IS 14871:2000,,F034,bis_gazette_notification.csv,,1623,1.00,
REL-NOTIFI-0001436,NOTIF-00684,,STANDARD,STD-00985,IS 2373,ACTS_ON,related_is_text,related_is_text,IS 2373:1981,,F034,bis_gazette_notification.csv,,1625,1.00,
