pair_id,file_a,sheet_a,file_b,sheet_b,columns_a,columns_b,common_columns,unique_columns_a,unique_columns_b,column_jaccard,schema_verdict,common_column_list,unique_a_list,unique_b_list,entity_jaccard_max,deep_compared,deep_compare_reason
SC-0894,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,output__topic19_official_documents.csv,output__topic19_official_documents,12,17,2,10,15,0.0741,SCHEMA_WEAK_OVERLAP,effective_date; source_url,amendment_date; amendment_id; amendment_number; document_url; new_version; original_version; parent_entity; status; superseded_document; superseding_document,access_status; date; document_id; document_title; document_type; download_url; is_number; license_access_restriction; local_file; page_count; product; qco …(+3),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0895,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,output__topic20_provenance.csv,output__topic20_provenance,12,19,2,10,17,0.069,SCHEMA_WEAK_OVERLAP,effective_date; source_url,amendment_date; amendment_id; amendment_number; document_url; new_version; original_version; parent_entity; status; superseded_document; superseding_document,clause; confidence; document_hash; document_id; document_title; entity_type; evidence_text; field_name; field_value; page; record_id; retrieval_timestamp …(+5),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0896,BIS_Standards_Amendments.xlsx,BIS_Standards_Amendments,output__unresolved_records.csv,output__unresolved_records,12,6,0,12,6,0.0,SCHEMA_DISJOINT,,amendment_date; amendment_id; amendment_number; document_url; effective_date; new_version; original_version; parent_entity; source_url; status; superseded_document; superseding_document,attempted_source_url; entity_type; field_name; reason; record_id; resolution_needed,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0897,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,BIS_Standards_Details_v2.xlsx,BIS Standards,19,19,19,0,0,1.0,SCHEMA_IDENTICAL,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee; superseded_standard; superseding_standard; technical_committee; title; version; year,,,1.0,YES,SCHEMA_JACCARD>=0.25; PHASE1_CANDIDATE_GROUP=EXACTDUP-001; IDENTICAL_ROW_MULTISET; IS_JACCARD=1.00; PRODUCT_JACCARD=1.00; SAME_DOMAIN=01_KNOW_YOUR_STANDARD
SC-0898,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,BIS_Standards_Details_v3.xlsx,BIS Standards,19,19,19,0,0,1.0,SCHEMA_IDENTICAL,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee; superseded_standard; superseding_standard; technical_committee; title; version; year,,,1.0,YES,SCHEMA_JACCARD>=0.25; IS_JACCARD=1.00; PRODUCT_JACCARD=1.00; SAME_DOMAIN=01_KNOW_YOUR_STANDARD
SC-0899,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,19,23,1,18,22,0.0244,SCHEMA_WEAK_OVERLAP,is_number,current_status; degree_of_equivalence; document_url; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),application_procedure; conformity_assessment; eligibility; factory_requirements; fees; forms; infrastructure_requirements; inspection; laboratory_testing; licence_or_coc_grant; process_controls; product …(+10),0.8163,YES,IS_JACCARD=0.82
SC-0900,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,19,23,1,18,22,0.0244,SCHEMA_WEAK_OVERLAP,is_number,current_status; degree_of_equivalence; document_url; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),application_procedure; certification_scheme_to_store; conformity_assessment; eligibility; factory_requirements; fees; forms; group; infrastructure_requirements; inspection; laboratory_testing; licence_or_coc_grant …(+10),0.5385,YES,IS_JACCARD=0.54
SC-0901,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,19,18,1,18,17,0.0278,SCHEMA_WEAK_OVERLAP,is_number,current_status; degree_of_equivalence; document_url; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),acceptance_criteria; clause; laboratory_requirement; product; rejection_handling; remarks; required_equipment; sample_size; sampling_frequency; source_document; source_page; source_url …(+5),0.8163,YES,IS_JACCARD=0.82
SC-0902,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,bis_circulars (1).csv,bis_circulars (1),19,11,2,17,9,0.0714,SCHEMA_WEAK_OVERLAP,document_url; title,current_status; degree_of_equivalence; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+5),circular_id; circular_number; effective_date; implementation_instructions; issuing_authority; related_is; release_date; source_url; subject,0.0089,NO,NO_CONTENT_LINK_DETECTED
SC-0903,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,bis_gazette_notification.csv,bis_gazette_notification,19,4,1,18,3,0.0455,SCHEMA_WEAK_OVERLAP,title,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+6),id; related_is; unnamed_3,0.0377,NO,NO_CONTENT_LINK_DETECTED
SC-0904,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,bis_laboratories.csv,bis_laboratories,19,11,0,19,11,0.0,SCHEMA_DISJOINT,,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),accreditation_validity; address; city; contact_details; lab_id; lab_name; lab_type; pin; source_url; state; tested_is_numbers,0.0234,NO,NO_CONTENT_LINK_DETECTED
SC-0905,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,bis_product_certification_faq (1).csv,bis_product_certification_faq (1),19,8,0,19,8,0.0,SCHEMA_DISJOINT,,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),answer; category; faq_id; question; related_is; related_product; related_scheme; source_url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0906,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,bis_product_certifications.csv,bis_product_certifications,19,9,1,18,8,0.037,SCHEMA_WEAK_OVERLAP,document_url,current_status; degree_of_equivalence; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),applicability; application_procedure; fee_structure; guideline_title; inspection_testing_norm; scheme_id; scheme_name; source_url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0907,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres,19,14,0,19,14,0.0,SCHEMA_DISJOINT,,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),address; centre_code; centre_id; centre_name; city; district; pin; recognition_status; recognition_status_raw; scope; services; source_url …(+2),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0908,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,bis_topic17_hallmarking_centres_cancelled_suspended.csv,bis_topic17_hallmarking_centres_cancelled_suspended,19,17,0,19,17,0.0,SCHEMA_DISJOINT,,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),address; centre_code; centre_id; centre_name; centre_type; city; district; pin; recognition_status; recognition_status_raw; region; scope …(+5),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0909,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,data__raw__fmcs_all_fmcs_list_raw.csv,data__raw__fmcs_all_fmcs_list_raw,19,9,0,19,9,0.0,SCHEMA_DISJOINT,,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),cml_no_raw; name_address_raw; retrieved_at; s_no; source_url; standard_no_raw; status_raw; validity_date_raw; variety_brand_raw,0.0546,NO,NO_CONTENT_LINK_DETECTED
SC-0910,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,output__extraction_log.csv,output__extraction_log,19,6,0,19,6,0.0,SCHEMA_DISJOINT,,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),error_type; notes; outcome; retry_count; timestamp; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0911,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,output__fmcs_country_coverage.csv,output__fmcs_country_coverage,19,3,0,19,3,0.0,SCHEMA_DISJOINT,,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),country; licence_count; manufacturer_count,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0912,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,output__fmcs_is_coverage.csv,output__fmcs_is_coverage,19,3,1,18,2,0.0476,SCHEMA_WEAK_OVERLAP,is_number,current_status; degree_of_equivalence; document_url; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),licence_count; manufacturer_count,0.0546,NO,NO_CONTENT_LINK_DETECTED
SC-0913,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,output__source_inventory.csv,output__source_inventory,19,12,0,19,12,0.0,SCHEMA_DISJOINT,,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),bytes; canonical_document_id; content_type; dedup_status; http_status; last_modified; notes; retrieved_at; sha256; source_title; source_type; url,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0914,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,output__topic18_fmcs_manufacturers.csv,output__topic18_fmcs_manufacturers,19,17,1,18,16,0.0286,SCHEMA_WEAK_OVERLAP,is_number,current_status; degree_of_equivalence; document_url; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),air; application_requirements; competent_personnel; country; documents; eligibility; factory; fees; licence; licence_status; machinery_requirements; manufacturer …(+4),0.0546,NO,NO_CONTENT_LINK_DETECTED
SC-0915,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,output__topic19_official_documents.csv,output__topic19_official_documents,19,17,2,17,15,0.0588,SCHEMA_WEAK_OVERLAP,is_number; version,current_status; degree_of_equivalence; document_url; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+5),access_status; date; document_id; document_title; document_type; download_url; effective_date; license_access_restriction; local_file; page_count; product; qco …(+3),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0916,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,output__topic20_provenance.csv,output__topic20_provenance,19,19,1,18,18,0.027,SCHEMA_WEAK_OVERLAP,version,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+6),clause; confidence; document_hash; document_id; document_title; effective_date; entity_type; evidence_text; field_name; field_value; page; record_id …(+6),0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0917,BIS_Standards_Details_v2 (1).xlsx,BIS Standards,output__unresolved_records.csv,output__unresolved_records,19,6,0,19,6,0.0,SCHEMA_DISJOINT,,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),attempted_source_url; entity_type; field_name; reason; record_id; resolution_needed,0.0,NO,NO_CONTENT_LINK_DETECTED
SC-0918,BIS_Standards_Details_v2.xlsx,BIS Standards,BIS_Standards_Details_v3.xlsx,BIS Standards,19,19,19,0,0,1.0,SCHEMA_IDENTICAL,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee; superseded_standard; superseding_standard; technical_committee; title; version; year,,,1.0,YES,SCHEMA_JACCARD>=0.25; IS_JACCARD=1.00; PRODUCT_JACCARD=1.00; SAME_DOMAIN=01_KNOW_YOUR_STANDARD
SC-0919,BIS_Standards_Details_v2.xlsx,BIS Standards,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Intelligence,19,23,1,18,22,0.0244,SCHEMA_WEAK_OVERLAP,is_number,current_status; degree_of_equivalence; document_url; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),application_procedure; conformity_assessment; eligibility; factory_requirements; fees; forms; infrastructure_requirements; inspection; laboratory_testing; licence_or_coc_grant; process_controls; product …(+10),0.8163,YES,IS_JACCARD=0.82
SC-0920,BIS_Standards_Details_v2.xlsx,BIS Standards,BIS_Standards_Scheme_Mapping.xlsx,BIS_Standards_Scheme_Mapping,19,23,1,18,22,0.0244,SCHEMA_WEAK_OVERLAP,is_number,current_status; degree_of_equivalence; document_url; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),application_procedure; certification_scheme_to_store; conformity_assessment; eligibility; factory_requirements; fees; forms; group; infrastructure_requirements; inspection; laboratory_testing; licence_or_coc_grant …(+10),0.5385,YES,IS_JACCARD=0.54
SC-0921,BIS_Standards_Details_v2.xlsx,BIS Standards,BIS_Testing_Parameters_Master.xlsx,BIS_Testing_Parameters,19,18,1,18,17,0.0278,SCHEMA_WEAK_OVERLAP,is_number,current_status; degree_of_equivalence; document_url; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+6),acceptance_criteria; clause; laboratory_requirement; product; rejection_handling; remarks; required_equipment; sample_size; sampling_frequency; source_document; source_page; source_url …(+5),0.8163,YES,IS_JACCARD=0.82
SC-0922,BIS_Standards_Details_v2.xlsx,BIS Standards,bis_circulars (1).csv,bis_circulars (1),19,11,2,17,9,0.0714,SCHEMA_WEAK_OVERLAP,document_url; title,current_status; degree_of_equivalence; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id; subcommittee …(+5),circular_id; circular_number; effective_date; implementation_instructions; issuing_authority; related_is; release_date; source_url; subject,0.0089,NO,NO_CONTENT_LINK_DETECTED
SC-0923,BIS_Standards_Details_v2.xlsx,BIS Standards,bis_gazette_notification.csv,bis_gazette_notification,19,4,1,18,3,0.0455,SCHEMA_WEAK_OVERLAP,title,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+6),id; related_is; unnamed_3,0.0377,NO,NO_CONTENT_LINK_DETECTED
SC-0924,BIS_Standards_Details_v2.xlsx,BIS Standards,bis_laboratories.csv,bis_laboratories,19,11,0,19,11,0.0,SCHEMA_DISJOINT,,current_status; degree_of_equivalence; document_url; is_number; official_url; part_section; product_category; publication_date; reaffirmation_review_date; revision; revision_date; standard_id …(+7),accreditation_validity; address; city; contact_details; lab_id; lab_name; lab_type; pin; source_url; state; tested_is_numbers,0.0234,NO,NO_CONTENT_LINK_DETECTED
