group_id,file_a,file_b,duplicate_type,similarity_score,common_rows,unique_rows_a,unique_rows_b,common_IS_numbers,unique_IS_numbers_a,unique_IS_numbers_b,common_columns,unique_columns_a,unique_columns_b,conflicts,decision,decision_reason,recommended_canonical_file,records_to_merge,records_to_archive,requires_review,detection_level,record_key_column,common_records_by_key,unique_records_a_by_key,unique_records_b_by_key,record_key_jaccard,entity_identity_verdict,entity_discriminator_columns,homonym_columns_do_not_union,attribute_sets_comparable,row_metric_reliability,schema_verdict,identical_bytes,identical_row_multiset,version_direction_evidence,pair_id
DG-0203,BIS_Standards_Details_v3.xlsx,BIS_Standards_Scheme_Mapping.xlsx,COMPLEMENTARY,0.0085,22,18,14,28,17,7,1,18,22,0,COMPLEMENTARY,"22 of 54 records are shared on `is_number` (key Jaccard 0.41; 18 unique to A, 14 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0244, 1 shared of 19/23 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,54,0,YES,L4,is_number,22,18,14,0.4074,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0203
DG-0204,BIS_Standards_Details_v3.xlsx,BIS_Testing_Parameters_Master.xlsx,COMPLEMENTARY,0.0097,38,2,7,40,5,4,1,18,17,0,COMPLEMENTARY,"38 of 47 records are shared on `is_number` (key Jaccard 0.81; 2 unique to A, 7 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0278, 1 shared of 19/18 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,47,0,YES,L4,is_number,38,2,7,0.8085,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0204
DG-0205,BIS_Standards_Intelligence_Master.xlsx,BIS_Standards_Scheme_Mapping.xlsx,DUPLICATE_WITH_UNIQUE_DATA,0.2692,0,45,36,29,15,6,20,3,3,396,DUPLICATE_WITH_UNIQUE_DATA,"22 records shared on `is_number` (key Jaccard 0.37) but 23 are unique to A and 14 unique to B, over the same attribute set. Overlapping records are the same entities; the unique ones are additional valid records. Union both - archiving either side would destroy records.",MERGE_UNION,59,0,YES,L4,is_number,22,23,14,0.3729,KEY_LINKED,,application_procedure; eligibility; factory_requirements; fees; infrastructure_requirements; laboratory_testing; process_controls; testing,YES,RELIABLE,SCHEMA_SUBSTANTIALLY_IDENTICAL,NO,NO,REPAIR: B carries a raw-scrape artefact in 44 conflicting cells that A has replaced with a clean value,DC-0205
DG-0206,BIS_Standards_Intelligence_Master.xlsx,BIS_Testing_Parameters_Master.xlsx,COMPLEMENTARY,0.0276,0,45,45,44,0,0,3,20,15,24,COMPLEMENTARY,"42 of 48 records are shared on `is_number` (key Jaccard 0.88; 3 unique to A, 3 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0789, 3 shared of 23/18 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,48,0,YES,L4,is_number,42,3,3,0.875,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,"INCONCLUSIVE: 24 conflicts, both sides carry real values (a_blank=0 b_blank=0 a_artefact=0 b_artefact=0) - no side is demonstrably the later revision",DC-0206
DG-0207,BIS_Standards_Intelligence_Master.xlsx,bis_product_certification_faq (1).csv,COMPLEMENTARY,0.0117,0,45,28,0,44,0,1,22,7,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.40 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0333, 1 shared of 23/8 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,73,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0207
DG-0208,BIS_Standards_Intelligence_Master.xlsx,bis_product_certifications.csv,COMPLEMENTARY,0.0233,0,45,71,0,44,0,2,21,7,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.33 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0667, 2 shared of 23/9 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,116,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0208
DG-0209,BIS_Standards_Scheme_Mapping.xlsx,BIS_Testing_Parameters_Master.xlsx,COMPLEMENTARY,0.018,0,36,45,29,6,15,2,21,16,14,COMPLEMENTARY,"22 of 59 records are shared on `is_number` (key Jaccard 0.37; 14 unique to A, 23 to B). The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0513, 2 shared of 23/18 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_UNION,59,0,YES,L4,is_number,22,14,23,0.3729,KEY_LINKED,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,"INCONCLUSIVE: 14 conflicts, both sides carry real values (a_blank=0 b_blank=0 a_artefact=0 b_artefact=0) - no side is demonstrably the later revision",DC-0209
DG-0210,bis_circulars (1).csv,bis_gazette_notification.csv,REQUIRES_REVIEW,0.0538,0,160,1400,276,697,339,2,9,2,0,REQUIRES_REVIEW,"Evidence does not settle this pair: key overlap -1, entity overlap 0.21, schema SCHEMA_WEAK_OVERLAP, conflicts 0, row metric LOW_PROJECTION_WIDTH. Deliberately left unresolved rather than guessed.",UNDECIDED_REVIEW_REQUIRED,0,0,YES,L4,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0210
DG-0211,bis_circulars (1).csv,bis_laboratories.csv,COMPLEMENTARY,0.0167,0,160,20,563,410,530,1,10,10,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.37 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0476, 1 shared of 11/11 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,591,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0211
DG-0212,bis_gazette_notification.csv,bis_laboratories.csv,COMPLEMENTARY,0.0,0,0,0,417,198,676,0,4,11,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.32 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 4/11 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,2229,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0212
DG-0213,bis_gazette_notification.csv,data__raw__fmcs_all_fmcs_list_raw.csv,COMPLEMENTARY,0.0,0,0,0,249,366,92,0,4,9,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.35 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 4/9 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,4933,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0213
DG-0214,bis_gazette_notification.csv,output__fmcs_is_coverage.csv,COMPLEMENTARY,0.0,0,0,0,249,366,92,0,4,3,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.35 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 4/3 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,2221,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0214
DG-0215,bis_gazette_notification.csv,output__topic18_fmcs_manufacturers.csv,COMPLEMENTARY,0.0,0,0,0,249,366,92,0,4,17,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.35 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 4/17 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,4933,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0215
DG-0216,bis_laboratories.csv,bis_topic17_hallmarking_centres.csv,DIFFERENT_ENTITY,0.0875,0,430,1658,0,1093,0,5,6,9,0,DIFFERENT_ENTITY,"Checked and cleared as a false duplicate candidate: no shared record key values and entity overlap only 0.00. Schema resemblance (SCHEMA_OVERLAP, column Jaccard 0.25) is structural, not evidence of shared records.",BOTH_KEEP_SEPARATE,0,0,NO,L3,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0216
DG-0217,bis_product_certification_faq (1).csv,bis_product_certifications.csv,COMPLEMENTARY,0.0219,0,28,71,0,0,0,1,7,8,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.67 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0625, 1 shared of 8/9 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,99,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0217
DG-0218,bis_topic17_hallmarking_centres.csv,bis_topic17_hallmarking_centres_cancelled_suspended.csv,COMPLEMENTARY,0.2882,0,1658,722,0,0,0,14,0,3,273,COMPLEMENTARY,"Only 136 of 2244 records are shared on `centre_id` (key Jaccard 0.06); A holds 1522 records B does not and B holds 586 A does not. The files describe mostly different records in a related area, so both are required. Merge as a union, keyed on `centre_id`.",MERGE_UNION,2244,0,YES,L4,centre_id,136,1522,586,0.0606,KEY_LINKED,,,YES,RELIABLE,SCHEMA_SUBSET,NO,NO,"INCONCLUSIVE: 273 conflicts, both sides carry real values (a_blank=0 b_blank=0 a_artefact=0 b_artefact=0) - no side is demonstrably the later revision",DC-0218
DG-0219,data__raw__fmcs_all_fmcs_list_raw.csv,output__fmcs_country_coverage.csv,DIFFERENT_ENTITY,0.0,0,0,0,0,341,0,0,9,3,0,DIFFERENT_ENTITY,"Checked and cleared as a false duplicate candidate: no shared record key values and entity overlap only 0.00. Schema resemblance (SCHEMA_DISJOINT, column Jaccard 0.0) is structural, not evidence of shared records.",BOTH_KEEP_SEPARATE,0,0,NO,L3,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0219
DG-0220,data__raw__fmcs_all_fmcs_list_raw.csv,output__fmcs_is_coverage.csv,COMPLEMENTARY,0.0,0,0,0,341,0,0,0,9,3,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 1.00 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_DISJOINT, column Jaccard 0.0, 0 shared of 9/3 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,3558,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0220
DG-0221,data__raw__fmcs_all_fmcs_list_raw.csv,output__topic18_fmcs_manufacturers.csv,COMPLEMENTARY,0.014,3135,0,0,341,0,0,1,8,16,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 1.00 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.04, 1 shared of 9/17 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,6270,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0221
DG-0222,data__raw__fmcs_all_fmcs_list_raw.csv,output__topic19_official_documents.csv,DIFFERENT_ENTITY,0.014,0,3135,22,0,341,0,1,8,16,0,DIFFERENT_ENTITY,"Checked and cleared as a false duplicate candidate: no shared record key values and entity overlap only 0.00. Schema resemblance (SCHEMA_WEAK_OVERLAP, column Jaccard 0.04) is structural, not evidence of shared records.",BOTH_KEEP_SEPARATE,0,0,NO,L3,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0222
DG-0223,output__fmcs_country_coverage.csv,output__fmcs_is_coverage.csv,DIFFERENT_ENTITY,0.175,39,35,384,0,0,341,2,1,1,0,DIFFERENT_ENTITY,"Checked and cleared as a false duplicate candidate: no shared record key values and entity overlap only 0.00. Schema resemblance (SCHEMA_OVERLAP, column Jaccard 0.5) is structural, not evidence of shared records.",BOTH_KEEP_SEPARATE,0,0,NO,L3,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,YES,LOW_PROJECTION_WIDTH,SCHEMA_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0223
DG-0224,output__fmcs_country_coverage.csv,output__topic18_fmcs_manufacturers.csv,DIFFERENT_ENTITY,0.0184,74,0,3061,0,0,341,1,2,16,0,DIFFERENT_ENTITY,"Checked and cleared as a false duplicate candidate: no shared record key values and entity overlap only 0.00. Schema resemblance (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0526) is structural, not evidence of shared records.",BOTH_KEEP_SEPARATE,0,0,NO,L3,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0224
DG-0225,output__fmcs_country_coverage.csv,output__topic19_official_documents.csv,DIFFERENT_ENTITY,0.0,0,0,0,0,0,0,0,3,17,0,DIFFERENT_ENTITY,"Checked and cleared as a false duplicate candidate: no shared record key values and entity overlap only 0.00. Schema resemblance (SCHEMA_DISJOINT, column Jaccard 0.0) is structural, not evidence of shared records.",BOTH_KEEP_SEPARATE,0,0,NO,L3,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_DISJOINT,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0225
DG-0226,output__fmcs_is_coverage.csv,output__topic18_fmcs_manufacturers.csv,COMPLEMENTARY,0.0184,423,0,2712,341,0,0,1,2,16,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 1.00 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0526, 1 shared of 3/17 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,3558,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0226
DG-0227,output__fmcs_is_coverage.csv,output__topic19_official_documents.csv,DIFFERENT_ENTITY,0.0184,0,423,0,0,341,0,1,2,16,0,DIFFERENT_ENTITY,"Checked and cleared as a false duplicate candidate: no shared record key values and entity overlap only 0.00. Schema resemblance (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0526) is structural, not evidence of shared records.",BOTH_KEEP_SEPARATE,0,0,NO,L3,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0227
DG-0228,output__source_inventory.csv,output__topic19_official_documents.csv,COMPLEMENTARY,0.0125,20,5,0,0,0,0,1,11,16,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.45 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0357, 1 shared of 12/17 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,68,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0228
DG-0229,output__source_inventory.csv,output__topic20_provenance.csv,COMPLEMENTARY,0.0242,2,44,44152,0,0,0,2,10,17,0,COMPLEMENTARY,"No shared value in any candidate key column (none qualified), yet entity overlap reaches 0.34 - the files describe overlapping entities under different identifier namespaces. Identity must be re-derived in Phase 3 from the entity columns before any merge; keying on the existing surrogate would duplicate every shared entity. The two files share their subjects but not their attributes (SCHEMA_WEAK_OVERLAP, column Jaccard 0.069, 2 shared of 12/19 columns), so they describe different attributes of the same subjects. Union them side by side on the subject key; neither attribute set may be dropped.",MERGE_AFTER_REKEY,44200,0,YES,L4,,-1,-1,-1,0.0,SAME_ENTITIES_DIFFERENT_KEY_NAMESPACE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0229
DG-0230,output__topic18_fmcs_manufacturers.csv,output__topic19_official_documents.csv,DIFFERENT_ENTITY,0.0339,0,3135,22,0,341,0,3,14,14,0,DIFFERENT_ENTITY,"Checked and cleared as a false duplicate candidate: no shared record key values and entity overlap only 0.00. Schema resemblance (SCHEMA_WEAK_OVERLAP, column Jaccard 0.0968) is structural, not evidence of shared records.",BOTH_KEEP_SEPARATE,0,0,NO,L3,,-1,-1,-1,0.0,NO_KEY_AVAILABLE,,,NO,LOW_PROJECTION_WIDTH,SCHEMA_WEAK_OVERLAP,NO,NO,NO_CONFLICTS_TO_JUDGE_DIRECTION_FROM,DC-0230
